trade_date,stock_code,predicted_return,actual_return,confidence,direction_prob,model_version,inference_time
2025-08-07,688981,0.000867888331413269,-0.04435141384601593,0.000867888331413269,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-07,300750,0.0008604526519775391,0.001628438476473093,0.0008604526519775391,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-07,002594,0.0007014796137809753,-0.013408767990767956,0.0007014796137809753,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-07,600036,0.0005820915102958679,-0.0137938866391778,0.0005820915102958679,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-07,600887,0.0005280971527099609,-0.009841155260801315,0.0005280971527099609,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-07,002371,0.00042548030614852905,-0.011421957984566689,0.00042548030614852905,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-07,688012,0.0003786832094192505,-0.0015218387125059962,0.0003786832094192505,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-07,601012,0.00037310272455215454,-0.0012489393120631576,0.00037310272455215454,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-07,002230,0.0003474131226539612,-0.013599278405308723,0.0003474131226539612,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-07,000568,0.0002917647361755371,-0.01349637657403946,0.0002917647361755371,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-07,603501,0.0002293214201927185,-0.013848617672920227,0.0002293214201927185,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-07,000858,0.00012060999870300293,-0.002692757174372673,0.00012060999870300293,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-07,601318,0.00011363625526428223,-0.005747142247855663,0.00011363625526428223,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-07,600519,-0.00019612163305282593,-0.0009710968006402254,0.00019612163305282593,0.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-08,601138,0.0034724995493888855,-0.006481504067778587,0.0034724995493888855,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-08,300308,0.0031261518597602844,0.02570640668272972,0.0031261518597602844,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-08,600438,0.0027063488960266113,0.035589370876550674,0.0027063488960266113,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-08,300454,0.0020083263516426086,0.007377985864877701,0.0020083263516426086,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-08,688981,0.0016508251428604126,0.003455826546996832,0.0016508251428604126,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-08,300750,0.0012666061520576477,0.0006942584877833724,0.0012666061520576477,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-08,601012,0.0011759623885154724,0.011944909580051899,0.0011759623885154724,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-08,000977,0.001103043556213379,0.011106510646641254,0.001103043556213379,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-08,600887,0.0007832571864128113,0.009841155260801315,0.0007832571864128113,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-08,002230,0.0005442500114440918,0.0172844547778368,0.0005442500114440918,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-08,002594,0.00044936686754226685,0.015185100957751274,0.00044936686754226685,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-08,000568,0.0004044771194458008,0.0316644087433815,0.0004044771194458008,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-08,002465,0.0003998950123786926,0.0071090348064899445,0.0003998950123786926,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-08,603501,0.0002518296241760254,0.005611139349639416,0.0002518296241760254,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-08,688012,0.00020539015531539917,-0.013030000030994415,0.00020539015531539917,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-08,600036,0.00018616020679473877,-0.009732739068567753,0.00018616020679473877,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-08,002371,-9.432435035705566e-06,-0.007287907879799604,9.432435035705566e-06,0.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-08,600584,-0.00020509213209152222,0.004902161192148924,0.00020509213209152222,0.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-08,300782,-0.0003182217478752136,0.006182361394166946,0.0003182217478752136,0.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-08,000858,-0.00039073824882507324,0.013972938060760498,0.00039073824882507324,0.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-08,601318,-0.00041753053665161133,-0.0012199857737869024,0.00041753053665161133,0.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-08,600519,-0.0006716474890708923,0.016769811511039734,0.0006716474890708923,0.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-11,601138,0.0034491047263145447,0.08840381354093552,0.0034491047263145447,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-11,600438,0.003375314176082611,-0.02524653635919094,0.003375314176082611,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-11,300308,0.002938993275165558,0.049645956605672836,0.002938993275165558,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-11,601012,0.0016354098916053772,-0.010695969685912132,0.0016354098916053772,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-11,300454,0.0015910416841506958,-0.009110587649047375,0.0015910416841506958,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-11,300750,0.001527734100818634,-0.0015677250921726227,0.001527734100818634,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-11,688981,0.0015221759676933289,0.017780272290110588,0.0015221759676933289,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-11,002465,0.0014051645994186401,-0.02945353463292122,0.0014051645994186401,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-11,002230,0.001135110855102539,-0.006962290965020657,0.001135110855102539,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-11,600887,0.0011159256100654602,-0.003632593434303999,0.0011159256100654602,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
